id,tweet,lat,long,party,region,cluster
"8,40E+22",#Intercity 1124 (V 9:29 van Delft) naar Den Haag Centraal rijdt vandaag niet. #fail Geld terug? Zie https://t.co/wQfqoWuNi2,5.200.666.809,435.638.905,5,7,9.00E+00
"8,40E+22",Wat een heerlijk weer. Haal de zon in huis. 💐#vrijdag #zon #mooiweer #gelukkig #bloemen @… https://t.co/7bVAS81F9L,5.234.316.543,491.013.948,10,19,5.00E+00
"8,40E+22",De #julianabrug in #zaandam #zaandijk is weer dicht. Zie https://t.co/zCqSr3E2aZ #brugopen,52.471.471,4.813.427,1,18,8.00E+00
"8,40E+22",Sommige bomen vangen veel wind diepe wortels houden hen recht. Klaar voor een nieuwe bloei.… https://t.co/kZZP1faRDQ,5.111.549.281,268.853.565,2,19,1.40E+01
"8,40E+22",#R1/Ring Antwerpen Ring 2 (Nederland) ter hoogte van Antwerpen-Oost Defect voertuig Verbindingsweg versperd sinds 10/03/2017 08:36,5.121.605,4.4501,4,0,1.30E+01
"8,40E+22",De #julianabrug in #zaandam #zaandijk ging open om 08:42 en zal 4 minuten open zijn. Zie https://t.co/zCqSr3E2aZ #brugopen,52.471.471,4.813.427,8,1,2.00E+00
"8,40E+22",#Intercity 1124 (V 9:18 van Rotterdam) naar Den Haag Centraal rijdt vandaag niet. #fail Geld terug? Zie https://t.co/wQfqoWuNi2,5.192.499.924,446.888.876,10,19,5.00E+00
"8,40E+22",#R1/Ring Antwerpen Ring 2 (Nederland) ter hoogte van Antwerpen-Oost De weg is vrijgemaakt sinds 10/03/2017 08:47,5.121.605,4.4501,2,0,1.30E+01
"8,40E+22",#LinkedIn training voor IFV Trainees @IFVTweet 🤓 (@ Instituut Fysieke Veiligheid (IFV) in Arnhem) https://t.co/lMInyoKB4w,520.285.772,586.973.328,3,0,1.30E+01
"8,40E+22",Onthutsend en ontroerend - Het geheim van de notaris. #notariaat #notaris #recht #waarvanakte… https://t.co/oLUXbbu2Qo,5.181.246,525.003,5,4,7.00E+00
"8,40E+22",Laten wij de laatste dag van de week maar eens met rekensommen… https://t.co/xSHbuuGUon,5.231.742,464.943,8,16,5.00E+00
"8,40E+22",A2 13199 Rit 29176 Amsterdam Marnixstraat 1016TG 170 Kazerne Hendrik https://t.co/xHLQ2qNCmv #p2000,523.729.206,48.759.681,1,18,8.00E+00
"8,40E+22",#ICDirect 913 (V 9:37 van Amsterdam Airport) naar Amsterdam Centraal is 5 minuten vertraagd.,5.230.944.443,476.194.429,3,0,1.30E+01
"8,40E+22",File op A2 Stilstaand verkeer #A2 #A2_WDN #file #fileleed #verkeer https://t.co/PIU6IMTIar,5.183.133,525.295,5,18,1.00E+00
"8,40E+22",I'm at Hoofdkantoor Brandweer Amsterdam-Amstelland in Amsterdam Noord-Holland https://t.co/2OULhTZwvx,5.230.550.888,495.127.067,6,18,1.00E+00
"8,40E+22",Gaan we of gaan wij niet #klm #delay for over 24 hours #miami #airfrance #strandedpassengers… https://t.co/wRftVGyPk5,5.230.963.361,47.650.146,7,15,6.00E+00
"8,40E+22",#ICDirect 913 (V 9:37 van Amsterdam Airport) naar Amsterdam Centraal is nu 10 minuten vertraagd.,5.230.944.443,476.194.429,8,16,5.00E+00
"8,40E+22",B1 13151 Rit 29187 Amsterdam De Boelelaan 1081HV 1117 VU 3C oncologie reuma https://t.co/MYRy4f4ULY #p2000,523.349.075,48.731.634,10,11,1.00E+01
"8,40E+22",Lente in aantocht! #wandelenmetjehond @ Molenland - Mijdrecht https://t.co/t0T6aTiY5Y,5.219.879.242,486.986.657,2,19,1.40E+01
"8,40E+22",De #julianabrug in #zaandam #zaandijk is weer dicht. Zie https://t.co/zCqSr3E2aZ #brugopen,52.471.471,4.813.427,6,11,5.00E+00
"8,40E+22",A1 13114 Rit 29190 Amsterdam Hemsterhuisstraat https://t.co/hFJBXpuvnk #p2000,52.363.246,48.325.368,7,16,6.00E+00
"8,40E+22",#Testing Testcoördinator GAT - Voor DICTU zijn wij op zoek naar een Testcoördinator GAT. Voor de migratie van de ... https://t.co/suKtwBzDfC,5.209.083,512.222,8,16,5.00E+00
"8,40E+22",Een zaal vol psychologen! Hoe gaaf :)). Vandaag hét Schoolpsychologencongres... https://t.co/IOzbGGqD5t https://t.co/0fGXyhSiuK,5.234.997.561,491.858.125,1,1,1.00E+01
"8,40E+21",A1 13117 Rit 29193 Amsterdam Radioweg 1098NJ 64 Jaap Eden Complex https://t.co/sPRYbWXlaH #p2000,523.513.757,49.424.112,2,7,1.00E+00
"8,40E+22",P 1 Brandgerucht Statenjachtstraat 716 Amsterdam [ 13GG02 13ASY ] https://t.co/sTG53odcsy #p2000,524.057.126,4.918.917,4,1,3.00E+00
"8,40E+22",A2 13115 Rit 29195 Amsterdam Van Reigersbergenstraat 1052WP 32 https://t.co/zitWW89Kwv #p2000,523.744.678,48.700.615,5,11,6.00E+00
"8,40E+22",@Martinkollaard @MrLoran94 op je werk laten bezorgen ?,519.223.856,447.568.482,6,13,6.00E+00
"8,40E+22",Prins Edward viert 53e verjaardag https://t.co/i94JnSD9lS #Royalty,5.237.297.981,489.144.534,8,16,5.00E+00
"8,40E+22",A2 13301 Rit 29200 Amsterdam De Boelelaan 1081HV 1117 VU 7B kinder icu https://t.co/3o39PU0q59 #p2000,523.349.075,48.731.634,10,15,1.10E+01
"8,40E+22",Ja moest nu echt ff #viezeauto ;-) (@ Poetscentrum Loogman in Amstelveen Noord-Holland) https://t.co/2Min2P54Lz,5.228.970.344,482.070.371,3,4,9.00E+00
"8,40E+22",Wippolder doet al vol op aan de gang !!! https://t.co/lrjKKWbqGJ,520.553.032,42.716.181,4,16,1.00E+00
"8,40E+22",A1 13102 Rit 29207 Amsterdam Tweede Breeuwersstraat 1013MB 7 https://t.co/3JJzk6x4j1 #p2000,523.864.114,48.855.724,5,12,6.00E+00
"8,40E+22",B1 13408 Rit 29211 Amsterdam De Boelelaan 1081HV 1117 VU 3B hematologie https://t.co/EKmilNZsgf #p2000,523.349.075,48.731.634,6,2,3.00E+00
"8,40E+22",Rijzig rood #AmsterdamCS (@ Amsterdam Centraal Railway Station in Amsterdam Noord-Holland) https://t.co/9gKhSym2Ua https://t.co/kCggnnnkse,5.237.881.508,489.947.899,8,4,0.00E+00
"8,40E+22",✨WIN✨Deze ongelofelijk lekkere cheesecake (en veel ander - ook vegan - lekkers) at ik laatst… https://t.co/TsDwjztgee,5.237.035.233,488.903.301,9,4,0.00E+00
"8,40E+22",#Amsterdam @ Pondje Buiksloterweg https://t.co/Yad6PRsIHy,5.238.209.161,490.275.152,10,12,9.00E+00
"8,40E+22",The show must go on - zong Freddie Mercury lead singer van Queen terwijl hij stervende was aan… https://t.co/qnBN9ED8m9,5.236.429.857,488.159.873,7,12,5.00E+00
"8,40E+22",B1 13119 Rit 29220 Amsterdam Oosterpark 1091AC 9 OLVGO C4 thorax chirurgie https://t.co/p8UMD9ejmU #p2000,523.591.188,4.916.442,9,0,1.30E+01
"8,40E+22",Voor het eerst eens proberen (@ Loogman Binnenreinigen in Aalsmeer) https://t.co/7GMsS5P6ec,52.289.253,4.821.657,10,11,1.00E+01
"8,40E+21",File op A4 Stilstaand verkeer #A4 #A4_ZOE #file #fileleed #verkeer https://t.co/aWDRtIAJvG,5.213.714,450.542,2,12,4.00E+00
"8,40E+22",De #julianabrug in #zaandam #zaandijk ging open om 10:20 en zal 4 minuten open zijn. Zie https://t.co/zCqSr3E2aZ #brugopen,52.471.471,4.813.427,3,13,4.00E+00
"8,40E+22",B1 13403 Rit 29222 Amsterdam Oosterpark 1091AC 9 OLVGO C4 thorax chirurgie https://t.co/rTvbe7C6T3 #p2000,523.591.188,4.916.442,4,16,1.00E+00
"8,40E+22",Lente in huis! 🌿🌱☀️#lente#happyhouse#happylife#citroenboompje🍋🌳#zon #amsterdam @… https://t.co/XwWFRhrl9r,523.731,4.8922,5,0,1.30E+01
"8,40E+22",B1 13402 Rit 29224 Amsterdam De Boelelaan 1081HV 1117 VU 3B hematologie https://t.co/sOl1iasoxo #p2000,523.349.075,48.731.634,6,13,6.00E+00
"8,40E+22",@HetAapKanaal @RedelijkThymen wss bedoelt hij pvv..,515.920.853,47.882.447,7,0,1.30E+01
"8,40E+22",Blij als een kind met deze doos Al Arz Tahini!! Nu in grote hoeveelheden te koop bij #mouwes en… https://t.co/LEGoeJ04Bv,523.551.063,48.895.598,1,18,8.00E+00
"8,40E+22",Van Londen naar Schiphol en van Schiphol naar Leiden om nog even een dag te werken. Gelukkig… https://t.co/B3d0aBc6FS,523.092.179,476.354.161,3,19,4.00E+00
"8,40E+22",Straks bij @Roelof_Hemmen op bnrnieuwsradio. 12:30 politiek panel. Vandaag met @dianamatroos @… https://t.co/Z99MkqkYdr,523.487.099,491.923,4,11,1.50E+01
"8,40E+22",#AGVESPA verhuurt 6 ondergrondse autostaanplaatsen aan 't Groen Kwartier. Maandelijkse huurprijs: € 90. Info:… https://t.co/18unBqm4pB,511.943.036,44.108.549,5,1,3.00E+00
"8,40E+22",Vandaag @earthtagram Onderwijs Innovatie 2017 bespreken met HBO CSC beraard @ Utrecht https://t.co/H9SXJopOAo,520.833,513.333,6,0,1.30E+01
"8,40E+22",#Gouda - Man doet greep uit kassa: Een nog onbekende man nam donderdag 9 maart om 18.45 uur geld weg uit een kassa… https://t.co/5tseNuWhk2,5.199.999.569,434.483.528,7,2,3.00E+00
"8,40E+22",File op A58 Stilstaand verkeer #A58 #A58_NBR #file #fileleed #verkeer https://t.co/dVGuH2Rvd4,5.153.817,499.767,8,0,1.30E+01
"8,40E+22",A1 13111 Rit 29232 Amsterdam Willem de Zwijgerlaan 145 https://t.co/YjxPF5K0FM #p2000,523.780.236,4.862.505,1,11,8.00E+00
"8,40E+22",Prio: 1 Letsel Willem de Zwijgerlaan Amsterdam https://t.co/biLKtFEGG7 #p2000,523.780.236,4.862.505,2,18,1.40E+01
"8,40E+22",New on the blog! Vandaag bespreek ik met jullie de volle maan van zondag 12 maart. Wat wil deze… https://t.co/dYi7SUgobG,52.3,4.7,4,11,1.50E+01
"8,40E+22",I'm at Edel in Amsterdam Noord-Holland https://t.co/S7oSACQ8OA,5.236.417.491,485.917.568,5,16,1.00E+00
"8,40E+22",File op A4 Stilstaand verkeer #A4 #A4_ZMI #file #fileleed #verkeer https://t.co/7h0peT14WF,5.214.031,450.873,6,15,1.50E+01
"8,40E+21",De #julianabrug in #zaandam #zaandijk ging open om 10:56 en zal 4 minuten open zijn. Zie https://t.co/zCqSr3E2aZ #brugopen,52.471.471,4.813.427,10,19,5.00E+00
"8,40E+21",B1 13114 Rit 29238 Amsterdam Overtoom 1054HW 283 READE 2A afdeling https://t.co/APBTZJryuI #p2000,523.606.864,48.672.714,1,16,8.00E+00
"8,40E+21",B1 13405 Rit 29239 Amsterdam Louwesweg 1066EC 6 SLV 0G Links geriatrie https://t.co/Hw06cUuSGB #p2000,523.471.776,48.240.178,3,0,1.30E+01
"8,40E+21",#alarm Prio: 1 Letsel Willem de Zwijgerlaan Amsterdam - Willem de Zwijgerlaan 177I 1056 JM Amsterdam Netherlands,523.757.789,48.624.944,4,16,1.00E+00
"8,40E+21",Als ik geld had https://t.co/WeUOkh7OR2,515.918.357,47.883.027,5,12,6.00E+00
"8,40E+22",P 1 Brand Gebouw Pontanusstraat 261 Amsterdam [ 13ALV 13OVDN 13GG02 13ASV 13ASN ] https://t.co/1z5D9mChoj #p2000,523.657.884,49.268.609,7,18,1.50E+01
"8,40E+22",De #julianabrug in #zaandam #zaandijk is weer dicht. Zie https://t.co/zCqSr3E2aZ #brugopen,52.471.471,4.813.427,8,7,7.00E+00
"8,40E+22",De #den #uylbrug in #zaandam ging open om 11:04 en zal 4 minuten open zijn. Zie https://t.co/zCqSr3E2aZ #brugopen,52.427.792,4.834.402,10,12,9.00E+00
"8,40E+22",A1 13105 Rit 29243 Amsterdam Krugerstraat 1091LG 26 https://t.co/4N8YRuNPCQ #p2000,523.530.818,49.186.893,2,7,1.00E+00
"8,40E+22",B1 13111 Rit 29244 Amsterdam Jan Tooropstraat 1061AE 164 OLVGW 3 ccu https://t.co/HiTpBeDjHh #p2000,523.703.613,48.395.754,3,16,4.00E+00
"8,40E+22",B1 13402 Rit 29245 Amsterdam Louwesweg 1066EC 6 SLV 10D chirurgie https://t.co/DDJHkaxfbS #p2000,523.471.776,48.240.178,5,19,1.00E+00
"8,40E+22",Tulips! #Amsterdam #Netherlands @ Leidseplein - Amsterdam Centrum https://t.co/T4m212zcqp,5.236.412.531,488.316.855,8,7,7.00E+00
"8,40E+22",B1 13401 Rit 29246 Amsterdam Statenjachtstraat 1034CS 1 BIJ 3 WEST ortho/chirurgie https://t.co/Bs6XO23ieT #p2000,524.057.126,4.918.917,10,2,3.00E+00
"8,40E+22",Herinnert u zich deze nog? Uit de #cazal collectie. Gewoon weer volop verkrijgbaar bij #teeling… https://t.co/gkyVSWIpbg,52.365,486.455,1,2,5.00E+00
"8,40E+22",I'm at Station Amsterdam Centraal in Amsterdam Noord-Holland https://t.co/BRi4EDmM29 https://t.co/jWeTO1tzF0,5.237.881.508,489.947.899,3,4,9.00E+00
"8,40E+22",I'm at Nesciobrug (Brug 2013) in Amsterdam Noord-Holland https://t.co/1T6j8Gr670,5.235.633.139,496.920.103,4,4,1.00E+01
"8,40E+22",@beewee71 waar gaat de reis heen?,5.239.077.566,484.642.675,5,2,0.00E+00
"8,40E+22",@beewee71 pfff dat soort reisjes liever met auto.,5.239.077.511,48.464.249,6,16,1.50E+01
"8,40E+22",A1 13102 Rit 29251 Amsterdam Martelaarsgracht 1012TN 15 1H Hotel Jimmy https://t.co/8bSlSM7jo4 #p2000,52.377.953,48.965.338,7,4,0.00E+00
"8,40E+22",B1 13403 Rit 29252 Amsterdam De Boelelaan 1081HV 1117 VU 5B cardiochirurgie https://t.co/D1pWhvKbEd #p2000,523.349.075,48.731.634,8,4,0.00E+00
"8,40E+22",@beewee71 begrijpelijk,5.239.076.561,484.646.946,10,19,5.00E+00
"8,40E+22",Zo zeg wat een heerlijke dag vandaag #zomer,5.241.299.695,476.254.629,1,16,8.00E+00
"8,40E+22",Lastminute #Ameland vakantiehuis Rust en Ruimte| zo 19/03-zo 26/03 250 Euro| https://t.co/9T4FJalbMk https://t.co/WMCqHnYbJU,53.440.096,5.709.872,4,16,1.00E+00
"8,40E+22",B1 13404 Rit 29257 Amsterdam Louwesweg 1066EC 6 SLV 7A neurologie https://t.co/2SRhhlNTpt #p2000,523.471.776,48.240.178,6,2,3.00E+00
"8,40E+22",En dan spot je een grote schildpad bij het Engelse werk! #tropisch @ Engelse Werk https://t.co/Lm3IQRzibc,5.249.778,606.806,10,7,1.20E+01
"8,40E+22",File op A44 Stilstaand verkeer #A44 #A44_QPL #file #fileleed #verkeer https://t.co/Kfw2K7ewFg,5.216.611,445.222,1,2,5.00E+00
"8,40E+22",File op A44 Stilstaand verkeer #A44 #A44_ZNM #file #fileleed #verkeer https://t.co/nMt8Qa8Yke,521.619,444.854,4,12,1.00E+00
"8,40E+22",B1 13402 Rit 29267 Amsterdam Oosterpark 1091AC 9 OLVGO C4 thorax chirurgie https://t.co/WLUnFhWG8Z #p2000,523.591.188,4.916.442,6,12,5.00E+00
"8,40E+22",P 1 Ass. Ambu (Openen Deur) Appartementen Pieter Calandln Pieter Calandlaan 445 Amsterdam [ 13GG02 13ASO ] https://t.co/gnicBUeEOt #p2000,523.470.443,47.882.876,1,4,1.00E+00
"8,40E+22",A1 13119 Rit 29277 Amsterdam Lavendelstraat Dov netelstraat https://t.co/hvcMrlZfPG #p2000,523.908.215,49.079.554,3,1,3.00E+00
"8,40E+22",YEEEAAAH BABY!!! een maand na de clipopname staat hij OFFICIEEL online spotify DEEL … https://t.co/1V79Oh9lud,5.236.690.893,489.225.137,4,18,4.00E+00
"8,40E+21",Check link in bio @ Nederland Schiedam https://t.co/CV5OhOHmv3,519.182.732,441.214.373,5,12,6.00E+00
"8,40E+21",Stralend weer in Nederland! Wachten op onze shuttle bus voor transfer naar NH hotel schiphol… https://t.co/HC7cUseMyf,5.230.963.361,47.650.146,6,13,6.00E+00
"8,40E+22",Eten is liefde ❤ Vier het leven! Organiseer een etentje met je vrienden vraag 10 Euro voor… https://t.co/6YbVgEMdaA,523.670.967,487.122,10,14,9.00E+00
"8,40E+22",File op A1 Stilstaand verkeer #A1 #A1_JBZ #file #fileleed #verkeer https://t.co/g0vlQB23yZ,5.226.654,520.492,2,15,1.40E+01
"8,40E+22",I'm at Drukkerij Telegraaf https://t.co/axiDeZI4ZA,5.239.405.631,483.208.906,4,13,1.00E+00
"8,40E+22",Geef mij maar Amsterdam...🎶🎶Weer een klant blij✊#mooiwerk #kwaliteit #cooiman #vakwerk… https://t.co/DwrPla906T,5.237.347.395,485.897.299,5,18,1.00E+00
"8,40E+22",#Amsterdam @ Amsterdam Netherlands https://t.co/NyVvmFcFzf,523.731,4.8922,6,18,1.00E+00
"8,40E+22",Ben best emo mijn moeder gaat 3 weken op cruise😢Fijne reis mam✨ @ Schiphol Noord-Holland … https://t.co/L7VV89LyxW,52.3,4.75,7,4,0.00E+00
"8,40E+22",Inspiratie opdoen voor de #koffiekazerne #leefhetkoffieleven #baristacompany #smitendorlaskoffie… https://t.co/1aK3jdmAPm,5.238.673,486.933,9,19,6.00E+00
"8,40E+22",B1 13408 Rit 29289 Amsterdam Jan Tooropstraat 1061AE 164 OLVGW B4 AOA https://t.co/Ky7M1gexJb #p2000,523.703.613,48.395.754,2,12,4.00E+00
"8,40E+22",Was weer een geslaagde wijn &amp; spijs proeverij gisterenavond: 50 dames en heren gezellig en… https://t.co/bU70zi2chn,523.643.781,48.982.757,4,13,1.00E+00
"8,40E+22",Lekker ergometeren in het zonnetje ;-) @boazmeylink #buurmannen #wehebbenerzinin… https://t.co/xqF4i53S1f,52.326.389,4.837.778,5,13,1.50E+01
"8,40E+21",A1 13161 Rit 29293 Amsterdam Hoofdweg Postjesweg https://t.co/33wRMEvCG6 #p2000,523.759.838,48.472.088,3,19,4.00E+00
"8,40E+22",Belfius is niet van politici of van België maar van ons.Eerst referendum. https://t.co/KMqrvBb1Xk,5.118.918.919,416.850.271,5,12,6.00E+00
"8,40E+22",🎉🙌🏼💃🏼 @ Club NL https://t.co/HkrbBuE64n,5.237.205.045,489.090.363,6,13,6.00E+00
"8,40E+22",A1 13114 Rit 29301 Amsterdam Dr. H. Colijnstraat https://t.co/W6Y6FG794R #p2000,523.738.007,48.909.347,8,13,1.10E+01
"8,40E+22",Russell' (15 x 18 cm inkpen) @ Amsterdam Netherlands https://t.co/IGJ8TXU6kJ,523.731,4.8922,10,2,3.00E+00
"8,40E+22",I'm at Station Amsterdam Centraal in Amsterdam Noord-Holland https://t.co/fAra5vQLb5,5.237.881.508,489.947.899,2,7,1.00E+00
"8,40E+22",Middagje tuinieren bij verzorgingshuis Swaensborch in verband met @NLDOET,5.245.353.248,49.665.704,4,16,1.00E+00
"8,40E+22",Lossen/laden (at @JaapEden IJsbanen in Amsterdam Noord-Holland) https://t.co/YCuJlswFEl,5.234.660.039,495.277.405,5,13,1.50E+01
"8,40E+22",Amsterdam in autumn 🍂 #tb #missthis #wanderlust @ Amsterdam Netherlands https://t.co/t75NTNJVya,523.731,4.8922,7,12,5.00E+00
"8,40E+22",File op A28 Stilstaand verkeer #A28 #A28_HRZ #file #fileleed #verkeer https://t.co/LUXTTYV3P6,5.268.502,626.397,8,19,6.00E+00
"8,40E+22",I'm at @WaldorfAstoria Amsterdam in Amsterdam Noord-Holland https://t.co/lPvt6ptFRM,5.236.478.217,489.698.313,9,19,6.00E+00
"8,40E+22",En wij hebben de graaiers betaald.Wat nu @johncrombez @wbeke @RuttenGwendolyn ? https://t.co/lSfFTxoIMN,5.118.918.919,416.850.271,2,16,1.40E+01
"8,40E+22",A2 13122 Rit 29311 Amsterdam Beemsterstraat 1024BV 548 Evean De Kimme https://t.co/VagnnTW4kJ #p2000,523.965.979,4.951.052,2,2,1.00E+01
"8,40E+22",A1 13343 Rit 29312 Amsterdam Beethovenplein 1077WM 2 St Nicolaas Lyceum https://t.co/kv3dXsy3CV #p2000,52.340.975,4.877.805,2,12,4.00E+00
"8,40E+22",❤Amsterdam @ Canal Boat - Amsterdam https://t.co/Xoe3SP3v8I,5.237.828.862,489.837.632,2,13,4.00E+00
"8,40E+22",A1 13103 Rit 29313 Amsterdam Wijttenbachstraat Linnaeusstraat https://t.co/NZKFYu0NfO #p2000,523.614.579,49.242.142,2,2,1.00E+01
"8,40E+22",🇳🇱 @ Amsterdam Netherlands https://t.co/z3giLStBGs,523.731,4.8922,2,2,1.00E+01
"8,40E+22",#Egaylity - Meer mensen overleden deze winter - Tijdens deze winter zijn tot nu toe meer mensen overleden dan in… https://t.co/MTGm4ORciU,5.237.722.611,489.824.219,2,7,1.00E+00
"8,40E+22",#Egaylity - Zorg hart- en vaatziekte bij vrouw moet beter - De kennis over hart- en vaatziekten bij vrouwen moet… https://t.co/7e6gw2F7AY,5.237.722.611,489.824.219,2,7,1.00E+00
"8,40E+22",#Egaylity - Meer mensen overleden deze winter - Tijdens deze winter zijn tot nu toe meer mensen overleden dan in… https://t.co/c14MkWSLmd,5.244.168.021,490.868.926,2,2,1.00E+01
"8,40E+22",#Egaylity - Zorg hart- en vaatziekte bij vrouw moet beter - De kennis over hart- en vaatziekten bij vrouwen moet… https://t.co/EaDq9wr2a5,5.244.168.021,490.868.926,2,2,1.00E+01
"8,40E+22",#Egaylity - Meer mensen overleden deze winter - Tijdens deze winter zijn tot nu toe meer mensen overleden dan in… https://t.co/DdVqiVcQxL,5.237.722.611,489.824.219,2,4,5.00E+00
"8,40E+22",#Egaylity - Zorg hart- en vaatziekte bij vrouw moet beter - De kennis over hart- en vaatziekten bij vrouwen moet… https://t.co/GUcbHzQgO0,5.237.722.611,489.824.219,2,19,1.40E+01
"8,40E+22",B1 13406 Rit 29316 Amsterdam Spreeuwenpark 1021GW 18 H https://t.co/eQIPW3lV34 #p2000,523.836.736,49.135.925,2,16,1.40E+01
"8,40E+22",#R1/Ring Antwerpen Ring 2 (Nederland) ter hoogte van Antwerpen-Noord De weg is vrijgemaakt sinds 10/03/2017 13:30,512.637,443.605,2,18,1.40E+01
"8,40E+22",B1 13404 Rit 29318 Amsterdam Louwesweg 1066EC 6 SLV 10B interne https://t.co/dFsbkgrBxQ #p2000,523.471.776,48.240.178,2,16,1.40E+01
"8,40E+21",#debejinkorf #amsterdam @ Amsterdam Centraal https://t.co/UXhKzu2VyO,5.229.714.376,470.608.039,2,2,1.00E+01
"8,40E+22",Werk werk werk werk werk#mnc#shoot#saksikanterusdiGlobalTVSeru#work 📸 : @hafizh_wiratama… https://t.co/jhZdnOfJ2n,-619.197.922,1.067.625.829,2,12,4.00E+00
"8,40E+22",Prachtig initiatief van fightcancernl : organiseer een diner voor vrienden laat ze geen wijn of… https://t.co/VQByUu7e1k,523.670.967,487.122,2,18,1.40E+01
"8,40E+22",Amsterdam in bnw#exploretheworld #bwn #bw #epic #planetearth #amsterdamblackandwhite… https://t.co/uWclL9pxEA,5.229.714.376,470.608.039,2,15,1.40E+01
"8,40E+22",A1 13111 Rit 29322 Amsterdam Burgemeester De Vlugtlaan 1063BJ 119 https://t.co/yIYfJaySDc #p2000,523.802.211,48.287.387,2,0,1.30E+01
"8,40E+22",I'm at SAP Nederland in 's-Hertogenbosch Noord-Brabant https://t.co/pFgnEJ6IeV,5.171.255.518,533.936.238,2,12,4.00E+00
"8,40E+22",#repetities #invollegang #cluster #concert 27 mrt @delamartheater er zijn nog plaatsen. Kaarten… https://t.co/dFVyP8NOdr,5.236.451.484,488.092.246,2,13,4.00E+00
"8,40E+22",🙄 @ Amsterdam Netherlands https://t.co/4slQFsHAEh,523.731,4.8922,2,7,1.00E+00
"8,40E+22",File op A28 Stilstaand verkeer #A28 #A28_NIE #file #fileleed #verkeer https://t.co/riYd1fi2on,5.257.305,618.647,2,7,1.00E+00
"8,40E+22",NL | Meer mensen overleden deze winter https://t.co/l5T1ZVpM13,5.241.582.261,489.990.234,2,7,1.00E+00
"8,40E+22",NL | Zorg hart- en vaatziekte bij vrouw moet beter https://t.co/YKGSIZb5Fx,5.241.582.261,489.990.234,2,7,1.00E+00
"8,40E+22",NL | Geaardheid heeft geen invloed op sportdeelname maar wel op keuze soort sport https://t.co/ukFhsHOxxk,5.241.582.261,489.990.234,2,7,1.00E+00
"8,40E+22",NL | Homo die voetbalt blijft uit angst in de kast https://t.co/KWeV1AhL7f,5.241.582.261,489.990.234,2,7,1.00E+00
"8,40E+22",NL | Is woensdag de nieuwe koopavond voor Nederlanders? https://t.co/fFfyZXNU70,5.241.582.261,489.990.234,2,7,1.00E+00
"8,40E+22",NL | De gevolgen van Alzheimer in stillevens gevangen https://t.co/YqGjfdis8P,5.241.582.261,489.990.234,2,7,1.00E+00
"8,40E+22",NL | Het kabinet zou bruggen slaan maar het is niet gelukt https://t.co/A6DHsYd5go,5.241.582.261,489.990.234,2,16,1.40E+01
"8,40E+22",B1 13193 Rit 29327 Amsterdam De Boelelaan 1081HV 1117 VU -2A radiotherapie https://t.co/PEsrUap2yQ #p2000,523.349.075,48.731.634,2,7,1.00E+00
"8,40E+22",Dat ziet er lekker uit (@ Bakkerij Van Maanen - @bakkervanmaanen in Hoofddorp Noord-Holland)… https://t.co/VowAA31LWd,5.231.449.269,46.586.695,2,1,0.00E+00
"8,40E+22",Dat ziet er lekker uit (@ Bakkerij Van Maanen - @bakkervanmaanen in Hoofddorp Noord-Holland)… https://t.co/gaPkg4q9sz,5.231.449.269,46.586.695,2,12,4.00E+00
"8,40E+22",Gaat er steeds mooier uitzien! #facilikoen #project #huisvesting #facilitair #meubilair… https://t.co/RcaCYZenF7,5.191.729.663,45.256.737,2,19,1.40E+01
"8,40E+22",#R1/Ring Antwerpen Ring 2 (Nederland) ter hoogte van Linkeroever Defect voertuig Linkerrijstrook versperd sinds 10/03/2017 14:01,512.145,4.3608,2,13,4.00E+00
"8,40E+22",Lastminute #Ameland vakantiehuis Rust en Ruimte| zo 02/04-zo 09/04 250 Euro| https://t.co/9T4FJa3AUM https://t.co/ewzEA0Al46,53.440.096,5.709.872,2,12,4.00E+00
"8,40E+22",Spaans koningspaar op bezoek bij Elizabeth https://t.co/hWP2qLYOFl #Royalty,5.237.297.981,489.144.534,2,18,1.40E+01
